learning_rate,max_depth,n_estimators,fold,threshold,accuracy,precision,recall,f1,mcc
0.3,3,200,1,0.2,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
0.3,3,200,1,0.30000000000000004,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
0.3,3,200,1,0.4,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
0.3,3,200,1,0.5,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
0.3,3,200,1,0.6,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
0.3,3,200,1,0.7000000000000001,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.3,3,200,1,0.8,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
0.3,3,200,1,0.9,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
0.3,3,200,2,0.1,0.8166666666666667,0.4166666666666667,0.5555555555555556,0.47619047619047616,0.37340802240746923
0.3,3,200,2,0.2,0.8166666666666667,0.4,0.4444444444444444,0.42105263157894735,0.31311214554257477
0.3,3,200,2,0.30000000000000004,0.8333333333333334,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3464052287581699
0.3,3,200,2,0.4,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
0.3,3,200,2,0.5,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
0.3,3,200,2,0.6,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.3,3,200,2,0.7000000000000001,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.3,3,200,2,0.8,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.3,3,200,2,0.9,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.3,3,200,3,0.1,0.8833333333333333,0.6,0.6666666666666666,0.631578947368421,0.5636018619766345
0.3,3,200,3,0.2,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
0.3,3,200,3,0.30000000000000004,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.3,3,200,3,0.4,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.3,3,200,3,0.5,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.3,3,200,3,0.6,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.3,3,200,3,0.7000000000000001,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.3,3,200,3,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.3,3,200,3,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.3,3,200,4,0.1,0.9166666666666666,0.75,0.6666666666666666,0.7058823529411765,0.6590820436573076
0.3,3,200,4,0.2,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.7197193047267257
0.3,3,200,4,0.30000000000000004,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
0.3,3,200,4,0.4,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
0.3,3,200,4,0.5,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
0.3,3,200,4,0.6,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.3,3,200,4,0.7000000000000001,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.3,3,200,4,0.8,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.3,3,200,4,0.9,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.3,3,200,5,0.1,0.9322033898305084,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7377777777777778
0.3,3,200,5,0.2,0.9152542372881356,0.75,0.6666666666666666,0.7058823529411765,0.6581316394931646
0.3,3,200,5,0.30000000000000004,0.864406779661017,0.6,0.3333333333333333,0.42857142857142855,0.378691704962503
0.3,3,200,5,0.4,0.8813559322033898,0.75,0.3333333333333333,0.46153846153846156,0.4481274169454284
0.3,3,200,5,0.5,0.8983050847457628,1.0,0.3333333333333333,0.5,0.5455447255899809
0.3,3,200,5,0.6,0.8813559322033898,1.0,0.2222222222222222,0.36363636363636365,0.44151078568834795
0.3,3,200,5,0.7000000000000001,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.3,3,200,5,0.8,0.847457627118644,1.0,0.0,0.0,0.0
0.3,3,200,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.3,3,300,1,0.1,0.8333333333333334,0.45454545454545453,0.5555555555555556,0.5,0.4041060310241455
0.3,3,300,1,0.2,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
0.3,3,300,1,0.30000000000000004,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
0.3,3,300,1,0.4,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
0.3,3,300,1,0.5,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
0.3,3,300,1,0.6,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
0.3,3,300,1,0.7000000000000001,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.3,3,300,1,0.8,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
0.3,3,300,1,0.9,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
0.3,3,300,2,0.1,0.8166666666666667,0.4166666666666667,0.5555555555555556,0.47619047619047616,0.37340802240746923
0.3,3,300,2,0.2,0.8166666666666667,0.4,0.4444444444444444,0.42105263157894735,0.31311214554257477
0.3,3,300,2,0.30000000000000004,0.8333333333333334,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3464052287581699
0.3,3,300,2,0.4,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
0.3,3,300,2,0.5,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
0.3,3,300,2,0.6,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.3,3,300,2,0.7000000000000001,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.3,3,300,2,0.8,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.3,3,300,2,0.9,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.3,3,300,3,0.1,0.8833333333333333,0.6,0.6666666666666666,0.631578947368421,0.5636018619766345
0.3,3,300,3,0.2,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
0.3,3,300,3,0.30000000000000004,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.3,3,300,3,0.4,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.3,3,300,3,0.5,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.3,3,300,3,0.6,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.3,3,300,3,0.7000000000000001,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.3,3,300,3,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.3,3,300,3,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.3,3,300,4,0.1,0.9166666666666666,0.75,0.6666666666666666,0.7058823529411765,0.6590820436573076
0.3,3,300,4,0.2,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.7197193047267257
0.3,3,300,4,0.30000000000000004,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
0.3,3,300,4,0.4,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
0.3,3,300,4,0.5,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
0.3,3,300,4,0.6,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.3,3,300,4,0.7000000000000001,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.3,3,300,4,0.8,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.3,3,300,4,0.9,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.3,3,300,5,0.1,0.9322033898305084,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7377777777777778
0.3,3,300,5,0.2,0.9152542372881356,0.75,0.6666666666666666,0.7058823529411765,0.6581316394931646
0.3,3,300,5,0.30000000000000004,0.864406779661017,0.6,0.3333333333333333,0.42857142857142855,0.378691704962503
0.3,3,300,5,0.4,0.8813559322033898,0.75,0.3333333333333333,0.46153846153846156,0.4481274169454284
0.3,3,300,5,0.5,0.8983050847457628,1.0,0.3333333333333333,0.5,0.5455447255899809
0.3,3,300,5,0.6,0.8813559322033898,1.0,0.2222222222222222,0.36363636363636365,0.44151078568834795
0.3,3,300,5,0.7000000000000001,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.3,3,300,5,0.8,0.847457627118644,1.0,0.0,0.0,0.0
0.3,3,300,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.3,5,50,1,0.1,0.8166666666666667,0.4166666666666667,0.5555555555555556,0.47619047619047616,0.37340802240746923
0.3,5,50,1,0.2,0.8833333333333333,0.625,0.5555555555555556,0.5882352941176471,0.5217732845620352
0.3,5,50,1,0.30000000000000004,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
0.3,5,50,1,0.4,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.3,5,50,1,0.5,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.3,5,50,1,0.6,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.3,5,50,1,0.7000000000000001,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
0.3,5,50,1,0.8,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
0.3,5,50,1,0.9,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.3,5,50,2,0.1,0.8,0.4,0.6666666666666666,0.5,0.40422604172722165
0.3,5,50,2,0.2,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
0.3,5,50,2,0.30000000000000004,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
0.3,5,50,2,0.4,0.8666666666666667,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.477124183006536
0.3,5,50,2,0.5,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
0.3,5,50,2,0.6,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
0.3,5,50,2,0.7000000000000001,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.3,5,50,2,0.8,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.3,5,50,2,0.9,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.3,5,50,3,0.1,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6078431372549019
0.3,5,50,3,0.2,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
0.3,5,50,3,0.30000000000000004,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.3,5,50,3,0.4,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.3,5,50,3,0.5,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.3,5,50,3,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.3,5,50,3,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.3,5,50,3,0.8,0.85,1.0,0.0,0.0,0.0
0.3,5,50,3,0.9,0.85,1.0,0.0,0.0,0.0
0.3,5,50,4,0.1,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6078431372549019
0.3,5,50,4,0.2,0.9166666666666666,0.75,0.6666666666666666,0.7058823529411765,0.6590820436573076
0.3,5,50,4,0.30000000000000004,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.7197193047267257
0.3,5,50,4,0.4,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
0.3,5,50,4,0.5,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
0.3,5,50,4,0.6,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
0.3,5,50,4,0.7000000000000001,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.3,5,50,4,0.8,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.3,5,50,4,0.9,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.3,5,50,5,0.1,0.8813559322033898,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.6054161897450039
0.3,5,50,5,0.2,0.9152542372881356,0.75,0.6666666666666666,0.7058823529411765,0.6581316394931646
0.3,5,50,5,0.30000000000000004,0.9322033898305084,1.0,0.5555555555555556,0.7142857142857143,0.7172191381865587
0.3,5,50,5,0.4,0.9152542372881356,1.0,0.4444444444444444,0.6153846153846154,0.6356417261637282
0.3,5,50,5,0.5,0.8983050847457628,1.0,0.3333333333333333,0.5,0.5455447255899809
0.3,5,50,5,0.6,0.8813559322033898,1.0,0.2222222222222222,0.36363636363636365,0.44151078568834795
0.3,5,50,5,0.7000000000000001,0.8813559322033898,1.0,0.2222222222222222,0.36363636363636365,0.44151078568834795
0.3,5,50,5,0.8,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.3,5,50,5,0.9,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.3,5,100,1,0.1,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
0.3,5,100,1,0.2,0.8833333333333333,0.625,0.5555555555555556,0.5882352941176471,0.5217732845620352
0.3,5,100,1,0.30000000000000004,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
0.3,5,100,1,0.4,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.3,5,100,1,0.5,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.3,5,100,1,0.6,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.3,5,100,1,0.7000000000000001,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
0.3,5,100,1,0.8,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
0.3,5,100,1,0.9,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.3,5,100,2,0.1,0.8,0.4,0.6666666666666666,0.5,0.40422604172722165
0.3,5,100,2,0.2,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
0.3,5,100,2,0.30000000000000004,0.8666666666666667,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.477124183006536
0.3,5,100,2,0.4,0.8666666666666667,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.477124183006536
0.3,5,100,2,0.5,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
0.3,5,100,2,0.6,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
0.3,5,100,2,0.7000000000000001,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
0.3,5,100,2,0.8,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.3,5,100,2,0.9,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.3,5,100,3,0.1,0.8833333333333333,0.625,0.5555555555555556,0.5882352941176471,0.5217732845620352
0.3,5,100,3,0.2,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.3,5,100,3,0.30000000000000004,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.3,5,100,3,0.4,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.3,5,100,3,0.5,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.3,5,100,3,0.6,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.3,5,100,3,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.3,5,100,3,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.3,5,100,3,0.9,0.85,1.0,0.0,0.0,0.0
0.3,5,100,4,0.1,0.9166666666666666,0.7,0.7777777777777778,0.7368421052631579,0.6888467201936644
0.3,5,100,4,0.2,0.9166666666666666,0.75,0.6666666666666666,0.7058823529411765,0.6590820436573076
0.3,5,100,4,0.30000000000000004,0.9166666666666666,0.75,0.6666666666666666,0.7058823529411765,0.6590820436573076
0.3,5,100,4,0.4,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
0.3,5,100,4,0.5,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
0.3,5,100,4,0.6,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
0.3,5,100,4,0.7000000000000001,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
0.3,5,100,4,0.8,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.3,5,100,4,0.9,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.3,5,100,5,0.1,0.9152542372881356,0.7,0.7777777777777778,0.7368421052631579,0.6878571016499353
0.3,5,100,5,0.2,0.8983050847457628,0.7142857142857143,0.5555555555555556,0.625,0.573232804884585
0.3,5,100,5,0.30000000000000004,0.8983050847457628,0.7142857142857143,0.5555555555555556,0.625,0.573232804884585
0.3,5,100,5,0.4,0.8983050847457628,1.0,0.3333333333333333,0.5,0.5455447255899809
0.3,5,100,5,0.5,0.8983050847457628,1.0,0.3333333333333333,0.5,0.5455447255899809
0.3,5,100,5,0.6,0.8813559322033898,1.0,0.2222222222222222,0.36363636363636365,0.44151078568834795
0.3,5,100,5,0.7000000000000001,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.3,5,100,5,0.8,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.3,5,100,5,0.9,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.3,5,200,1,0.1,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
0.3,5,200,1,0.2,0.8833333333333333,0.625,0.5555555555555556,0.5882352941176471,0.5217732845620352
0.3,5,200,1,0.30000000000000004,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
0.3,5,200,1,0.4,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.3,5,200,1,0.5,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.3,5,200,1,0.6,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.3,5,200,1,0.7000000000000001,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
0.3,5,200,1,0.8,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
0.3,5,200,1,0.9,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.3,5,200,2,0.1,0.8,0.4,0.6666666666666666,0.5,0.40422604172722165
0.3,5,200,2,0.2,0.8666666666666667,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.477124183006536
0.3,5,200,2,0.30000000000000004,0.8666666666666667,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.477124183006536
0.3,5,200,2,0.4,0.8666666666666667,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.477124183006536
0.3,5,200,2,0.5,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
0.3,5,200,2,0.6,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
0.3,5,200,2,0.7000000000000001,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
0.3,5,200,2,0.8,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.3,5,200,2,0.9,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.3,5,200,3,0.1,0.8833333333333333,0.625,0.5555555555555556,0.5882352941176471,0.5217732845620352
0.3,5,200,3,0.2,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.3,5,200,3,0.30000000000000004,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
0.3,5,200,3,0.4,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.3,5,200,3,0.5,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.3,5,200,3,0.6,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.3,5,200,3,0.7000000000000001,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
0.3,5,200,3,0.8,0.85,1.0,0.0,0.0,0.0
0.3,5,200,3,0.9,0.85,1.0,0.0,0.0,0.0
0.3,5,200,4,0.1,0.9166666666666666,0.7,0.7777777777777778,0.7368421052631579,0.6888467201936644
0.3,5,200,4,0.2,0.9166666666666666,0.75,0.6666666666666666,0.7058823529411765,0.6590820436573076
0.3,5,200,4,0.30000000000000004,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.7197193047267257
0.3,5,200,4,0.4,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
0.3,5,200,4,0.5,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
0.3,5,200,4,0.6,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
0.3,5,200,4,0.7000000000000001,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
0.3,5,200,4,0.8,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.3,5,200,4,0.9,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.3,5,200,5,0.1,0.9152542372881356,0.7,0.7777777777777778,0.7368421052631579,0.6878571016499353
0.3,5,200,5,0.2,0.8983050847457628,0.7142857142857143,0.5555555555555556,0.625,0.573232804884585
0.3,5,200,5,0.30000000000000004,0.8983050847457628,0.7142857142857143,0.5555555555555556,0.625,0.573232804884585
0.3,5,200,5,0.4,0.8983050847457628,1.0,0.3333333333333333,0.5,0.5455447255899809
