n_neighbors,weights,algorithm,leaf_size,p,fold,threshold,accuracy,precision,recall,f1
7,distance,kd_tree,50,1,4,0.2,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154
7,distance,kd_tree,50,1,4,0.30000000000000004,0.9,1.0,0.3333333333333333,0.5
7,distance,kd_tree,50,1,4,0.4,0.9,1.0,0.3333333333333333,0.5
7,distance,kd_tree,50,1,4,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,kd_tree,50,1,4,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,kd_tree,50,1,4,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,kd_tree,50,1,4,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,kd_tree,50,1,4,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,kd_tree,50,1,5,0.1,0.8305084745762712,0.4,0.2222222222222222,0.2857142857142857
7,distance,kd_tree,50,1,5,0.2,0.864406779661017,1.0,0.1111111111111111,0.2
7,distance,kd_tree,50,1,5,0.30000000000000004,0.847457627118644,1.0,0.0,0.0
7,distance,kd_tree,50,1,5,0.4,0.847457627118644,1.0,0.0,0.0
7,distance,kd_tree,50,1,5,0.5,0.847457627118644,1.0,0.0,0.0
7,distance,kd_tree,50,1,5,0.6,0.847457627118644,1.0,0.0,0.0
7,distance,kd_tree,50,1,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0
7,distance,kd_tree,50,1,5,0.8,0.847457627118644,1.0,0.0,0.0
7,distance,kd_tree,50,1,5,0.9,0.847457627118644,1.0,0.0,0.0
7,distance,kd_tree,50,2,1,0.1,0.7166666666666667,0.21428571428571427,0.3333333333333333,0.2608695652173913
7,distance,kd_tree,50,2,1,0.2,0.8166666666666667,0.3333333333333333,0.2222222222222222,0.26666666666666666
7,distance,kd_tree,50,2,1,0.30000000000000004,0.85,0.5,0.2222222222222222,0.3076923076923077
7,distance,kd_tree,50,2,1,0.4,0.85,0.5,0.2222222222222222,0.3076923076923077
7,distance,kd_tree,50,2,1,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,kd_tree,50,2,1,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,kd_tree,50,2,1,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,kd_tree,50,2,1,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,kd_tree,50,2,1,0.9,0.85,1.0,0.0,0.0
7,distance,kd_tree,50,2,2,0.1,0.7333333333333333,0.3157894736842105,0.6666666666666666,0.42857142857142855
7,distance,kd_tree,50,2,2,0.2,0.85,0.5,0.4444444444444444,0.47058823529411764
7,distance,kd_tree,50,2,2,0.30000000000000004,0.9,0.8,0.4444444444444444,0.5714285714285714
7,distance,kd_tree,50,2,2,0.4,0.9,0.8,0.4444444444444444,0.5714285714285714
7,distance,kd_tree,50,2,2,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,kd_tree,50,2,2,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,kd_tree,50,2,2,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,kd_tree,50,2,2,0.8,0.85,1.0,0.0,0.0
7,distance,kd_tree,50,2,2,0.9,0.85,1.0,0.0,0.0
7,distance,kd_tree,50,2,3,0.1,0.85,0.5,0.8888888888888888,0.64
7,distance,kd_tree,50,2,3,0.2,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666
7,distance,kd_tree,50,2,3,0.30000000000000004,0.9,0.8,0.4444444444444444,0.5714285714285714
7,distance,kd_tree,50,2,3,0.4,0.9,0.8,0.4444444444444444,0.5714285714285714
7,distance,kd_tree,50,2,3,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,kd_tree,50,2,3,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,kd_tree,50,2,3,0.7000000000000001,0.85,1.0,0.0,0.0
7,distance,kd_tree,50,2,3,0.8,0.85,1.0,0.0,0.0
7,distance,kd_tree,50,2,3,0.9,0.85,1.0,0.0,0.0
7,distance,kd_tree,50,2,4,0.1,0.85,0.5,0.7777777777777778,0.6086956521739131
7,distance,kd_tree,50,2,4,0.2,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75
7,distance,kd_tree,50,2,4,0.30000000000000004,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143
7,distance,kd_tree,50,2,4,0.4,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143
7,distance,kd_tree,50,2,4,0.5,0.9,1.0,0.3333333333333333,0.5
7,distance,kd_tree,50,2,4,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,kd_tree,50,2,4,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,kd_tree,50,2,4,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,kd_tree,50,2,4,0.9,0.85,1.0,0.0,0.0
7,distance,kd_tree,50,2,5,0.1,0.7288135593220338,0.23076923076923078,0.3333333333333333,0.2727272727272727
7,distance,kd_tree,50,2,5,0.2,0.864406779661017,0.6666666666666666,0.2222222222222222,0.3333333333333333
7,distance,kd_tree,50,2,5,0.30000000000000004,0.8813559322033898,1.0,0.2222222222222222,0.36363636363636365
7,distance,kd_tree,50,2,5,0.4,0.8813559322033898,1.0,0.2222222222222222,0.36363636363636365
7,distance,kd_tree,50,2,5,0.5,0.864406779661017,1.0,0.1111111111111111,0.2
7,distance,kd_tree,50,2,5,0.6,0.847457627118644,1.0,0.0,0.0
7,distance,kd_tree,50,2,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0
7,distance,kd_tree,50,2,5,0.8,0.847457627118644,1.0,0.0,0.0
7,distance,kd_tree,50,2,5,0.9,0.847457627118644,1.0,0.0,0.0
7,distance,brute,30,1,1,0.1,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5
7,distance,brute,30,1,1,0.2,0.9,0.8,0.4444444444444444,0.5714285714285714
7,distance,brute,30,1,1,0.30000000000000004,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,30,1,1,0.4,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,30,1,1,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,30,1,1,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,30,1,1,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,30,1,1,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,30,1,1,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,30,1,2,0.1,0.85,0.5,0.3333333333333333,0.4
7,distance,brute,30,1,2,0.2,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,30,1,2,0.30000000000000004,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,30,1,2,0.4,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,30,1,2,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,30,1,2,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,30,1,2,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,30,1,2,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,30,1,2,0.9,0.85,1.0,0.0,0.0
7,distance,brute,30,1,3,0.1,0.9166666666666666,0.6666666666666666,0.8888888888888888,0.7619047619047619
7,distance,brute,30,1,3,0.2,0.9333333333333333,0.7777777777777778,0.7777777777777778,0.7777777777777778
7,distance,brute,30,1,3,0.30000000000000004,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143
7,distance,brute,30,1,3,0.4,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143
7,distance,brute,30,1,3,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,30,1,3,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,30,1,3,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,30,1,3,0.8,0.85,1.0,0.0,0.0
7,distance,brute,30,1,3,0.9,0.85,1.0,0.0,0.0
7,distance,brute,30,1,4,0.1,0.9166666666666666,0.7,0.7777777777777778,0.7368421052631579
7,distance,brute,30,1,4,0.2,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154
7,distance,brute,30,1,4,0.30000000000000004,0.9,1.0,0.3333333333333333,0.5
7,distance,brute,30,1,4,0.4,0.9,1.0,0.3333333333333333,0.5
7,distance,brute,30,1,4,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,30,1,4,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,30,1,4,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,30,1,4,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,30,1,4,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,30,1,5,0.1,0.8305084745762712,0.4,0.2222222222222222,0.2857142857142857
7,distance,brute,30,1,5,0.2,0.864406779661017,1.0,0.1111111111111111,0.2
7,distance,brute,30,1,5,0.30000000000000004,0.847457627118644,1.0,0.0,0.0
7,distance,brute,30,1,5,0.4,0.847457627118644,1.0,0.0,0.0
7,distance,brute,30,1,5,0.5,0.847457627118644,1.0,0.0,0.0
7,distance,brute,30,1,5,0.6,0.847457627118644,1.0,0.0,0.0
7,distance,brute,30,1,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0
7,distance,brute,30,1,5,0.8,0.847457627118644,1.0,0.0,0.0
7,distance,brute,30,1,5,0.9,0.847457627118644,1.0,0.0,0.0
7,distance,brute,30,2,1,0.1,0.7166666666666667,0.21428571428571427,0.3333333333333333,0.2608695652173913
7,distance,brute,30,2,1,0.2,0.8166666666666667,0.3333333333333333,0.2222222222222222,0.26666666666666666
7,distance,brute,30,2,1,0.30000000000000004,0.85,0.5,0.2222222222222222,0.3076923076923077
7,distance,brute,30,2,1,0.4,0.85,0.5,0.2222222222222222,0.3076923076923077
7,distance,brute,30,2,1,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,30,2,1,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,30,2,1,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,30,2,1,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,30,2,1,0.9,0.85,1.0,0.0,0.0
7,distance,brute,30,2,2,0.1,0.7333333333333333,0.3157894736842105,0.6666666666666666,0.42857142857142855
7,distance,brute,30,2,2,0.2,0.85,0.5,0.4444444444444444,0.47058823529411764
7,distance,brute,30,2,2,0.30000000000000004,0.9,0.8,0.4444444444444444,0.5714285714285714
7,distance,brute,30,2,2,0.4,0.9,0.8,0.4444444444444444,0.5714285714285714
7,distance,brute,30,2,2,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,30,2,2,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,30,2,2,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,30,2,2,0.8,0.85,1.0,0.0,0.0
7,distance,brute,30,2,2,0.9,0.85,1.0,0.0,0.0
7,distance,brute,30,2,3,0.1,0.85,0.5,0.8888888888888888,0.64
7,distance,brute,30,2,3,0.2,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666
7,distance,brute,30,2,3,0.30000000000000004,0.9,0.8,0.4444444444444444,0.5714285714285714
7,distance,brute,30,2,3,0.4,0.9,0.8,0.4444444444444444,0.5714285714285714
7,distance,brute,30,2,3,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,30,2,3,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,30,2,3,0.7000000000000001,0.85,1.0,0.0,0.0
7,distance,brute,30,2,3,0.8,0.85,1.0,0.0,0.0
7,distance,brute,30,2,3,0.9,0.85,1.0,0.0,0.0
7,distance,brute,30,2,4,0.1,0.85,0.5,0.7777777777777778,0.6086956521739131
7,distance,brute,30,2,4,0.2,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75
7,distance,brute,30,2,4,0.30000000000000004,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143
7,distance,brute,30,2,4,0.4,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143
7,distance,brute,30,2,4,0.5,0.9,1.0,0.3333333333333333,0.5
7,distance,brute,30,2,4,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,30,2,4,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,30,2,4,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,30,2,4,0.9,0.85,1.0,0.0,0.0
7,distance,brute,30,2,5,0.1,0.7288135593220338,0.23076923076923078,0.3333333333333333,0.2727272727272727
7,distance,brute,30,2,5,0.2,0.864406779661017,0.6666666666666666,0.2222222222222222,0.3333333333333333
7,distance,brute,30,2,5,0.30000000000000004,0.8813559322033898,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,30,2,5,0.4,0.8813559322033898,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,30,2,5,0.5,0.864406779661017,1.0,0.1111111111111111,0.2
7,distance,brute,30,2,5,0.6,0.847457627118644,1.0,0.0,0.0
7,distance,brute,30,2,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0
7,distance,brute,30,2,5,0.8,0.847457627118644,1.0,0.0,0.0
7,distance,brute,30,2,5,0.9,0.847457627118644,1.0,0.0,0.0
7,distance,brute,50,1,1,0.1,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5
7,distance,brute,50,1,1,0.2,0.9,0.8,0.4444444444444444,0.5714285714285714
7,distance,brute,50,1,1,0.30000000000000004,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,50,1,1,0.4,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,50,1,1,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,50,1,1,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,50,1,1,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,50,1,1,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,50,1,1,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,50,1,2,0.1,0.85,0.5,0.3333333333333333,0.4
7,distance,brute,50,1,2,0.2,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,50,1,2,0.30000000000000004,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,50,1,2,0.4,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,50,1,2,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,50,1,2,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,50,1,2,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,50,1,2,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,50,1,2,0.9,0.85,1.0,0.0,0.0
7,distance,brute,50,1,3,0.1,0.9166666666666666,0.6666666666666666,0.8888888888888888,0.7619047619047619
7,distance,brute,50,1,3,0.2,0.9333333333333333,0.7777777777777778,0.7777777777777778,0.7777777777777778
7,distance,brute,50,1,3,0.30000000000000004,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143
7,distance,brute,50,1,3,0.4,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143
7,distance,brute,50,1,3,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,50,1,3,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,50,1,3,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,50,1,3,0.8,0.85,1.0,0.0,0.0
7,distance,brute,50,1,3,0.9,0.85,1.0,0.0,0.0
7,distance,brute,50,1,4,0.1,0.9166666666666666,0.7,0.7777777777777778,0.7368421052631579
7,distance,brute,50,1,4,0.2,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154
7,distance,brute,50,1,4,0.30000000000000004,0.9,1.0,0.3333333333333333,0.5
7,distance,brute,50,1,4,0.4,0.9,1.0,0.3333333333333333,0.5
7,distance,brute,50,1,4,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,50,1,4,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,50,1,4,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,50,1,4,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,50,1,4,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,50,1,5,0.1,0.8305084745762712,0.4,0.2222222222222222,0.2857142857142857
7,distance,brute,50,1,5,0.2,0.864406779661017,1.0,0.1111111111111111,0.2
7,distance,brute,50,1,5,0.30000000000000004,0.847457627118644,1.0,0.0,0.0
7,distance,brute,50,1,5,0.4,0.847457627118644,1.0,0.0,0.0
7,distance,brute,50,1,5,0.5,0.847457627118644,1.0,0.0,0.0
7,distance,brute,50,1,5,0.6,0.847457627118644,1.0,0.0,0.0
7,distance,brute,50,1,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0
7,distance,brute,50,1,5,0.8,0.847457627118644,1.0,0.0,0.0
7,distance,brute,50,1,5,0.9,0.847457627118644,1.0,0.0,0.0
7,distance,brute,50,2,1,0.1,0.7166666666666667,0.21428571428571427,0.3333333333333333,0.2608695652173913
7,distance,brute,50,2,1,0.2,0.8166666666666667,0.3333333333333333,0.2222222222222222,0.26666666666666666
7,distance,brute,50,2,1,0.30000000000000004,0.85,0.5,0.2222222222222222,0.3076923076923077
7,distance,brute,50,2,1,0.4,0.85,0.5,0.2222222222222222,0.3076923076923077
7,distance,brute,50,2,1,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,50,2,1,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,50,2,1,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,50,2,1,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,50,2,1,0.9,0.85,1.0,0.0,0.0
7,distance,brute,50,2,2,0.1,0.7333333333333333,0.3157894736842105,0.6666666666666666,0.42857142857142855
7,distance,brute,50,2,2,0.2,0.85,0.5,0.4444444444444444,0.47058823529411764
7,distance,brute,50,2,2,0.30000000000000004,0.9,0.8,0.4444444444444444,0.5714285714285714
7,distance,brute,50,2,2,0.4,0.9,0.8,0.4444444444444444,0.5714285714285714
7,distance,brute,50,2,2,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,50,2,2,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,50,2,2,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,50,2,2,0.8,0.85,1.0,0.0,0.0
7,distance,brute,50,2,2,0.9,0.85,1.0,0.0,0.0
7,distance,brute,50,2,3,0.1,0.85,0.5,0.8888888888888888,0.64
7,distance,brute,50,2,3,0.2,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666
7,distance,brute,50,2,3,0.30000000000000004,0.9,0.8,0.4444444444444444,0.5714285714285714
7,distance,brute,50,2,3,0.4,0.9,0.8,0.4444444444444444,0.5714285714285714
7,distance,brute,50,2,3,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,50,2,3,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2
7,distance,brute,50,2,3,0.7000000000000001,0.85,1.0,0.0,0.0
7,distance,brute,50,2,3,0.8,0.85,1.0,0.0,0.0
7,distance,brute,50,2,3,0.9,0.85,1.0,0.0,0.0
7,distance,brute,50,2,4,0.1,0.85,0.5,0.7777777777777778,0.6086956521739131
7,distance,brute,50,2,4,0.2,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75
7,distance,brute,50,2,4,0.30000000000000004,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143
7,distance,brute,50,2,4,0.4,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143
7,distance,brute,50,2,4,0.5,0.9,1.0,0.3333333333333333,0.5
7,distance,brute,50,2,4,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,50,2,4,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,50,2,4,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,50,2,4,0.9,0.85,1.0,0.0,0.0
7,distance,brute,50,2,5,0.1,0.7288135593220338,0.23076923076923078,0.3333333333333333,0.2727272727272727
7,distance,brute,50,2,5,0.2,0.864406779661017,0.6666666666666666,0.2222222222222222,0.3333333333333333
7,distance,brute,50,2,5,0.30000000000000004,0.8813559322033898,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,50,2,5,0.4,0.8813559322033898,1.0,0.2222222222222222,0.36363636363636365
7,distance,brute,50,2,5,0.5,0.864406779661017,1.0,0.1111111111111111,0.2
7,distance,brute,50,2,5,0.6,0.847457627118644,1.0,0.0,0.0
7,distance,brute,50,2,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0
7,distance,brute,50,2,5,0.8,0.847457627118644,1.0,0.0,0.0
7,distance,brute,50,2,5,0.9,0.847457627118644,1.0,0.0,0.0
9,uniform,auto,30,1,1,0.1,0.8333333333333334,0.4444444444444444,0.4444444444444444,0.4444444444444444
9,uniform,auto,30,1,1,0.2,0.9,1.0,0.3333333333333333,0.5
9,uniform,auto,30,1,1,0.30000000000000004,0.8666666666666667,1.0,0.1111111111111111,0.2
9,uniform,auto,30,1,1,0.4,0.85,1.0,0.0,0.0
9,uniform,auto,30,1,1,0.5,0.85,1.0,0.0,0.0
9,uniform,auto,30,1,1,0.6,0.85,1.0,0.0,0.0
9,uniform,auto,30,1,1,0.7000000000000001,0.85,1.0,0.0,0.0
9,uniform,auto,30,1,1,0.8,0.85,1.0,0.0,0.0
9,uniform,auto,30,1,1,0.9,0.85,1.0,0.0,0.0
9,uniform,auto,30,1,2,0.1,0.8166666666666667,0.4,0.4444444444444444,0.42105263157894735
9,uniform,auto,30,1,2,0.2,0.85,0.5,0.1111111111111111,0.18181818181818182
9,uniform,auto,30,1,2,0.30000000000000004,0.85,1.0,0.0,0.0
9,uniform,auto,30,1,2,0.4,0.85,1.0,0.0,0.0
9,uniform,auto,30,1,2,0.5,0.85,1.0,0.0,0.0
9,uniform,auto,30,1,2,0.6,0.85,1.0,0.0,0.0
9,uniform,auto,30,1,2,0.7000000000000001,0.85,1.0,0.0,0.0
9,uniform,auto,30,1,2,0.8,0.85,1.0,0.0,0.0
9,uniform,auto,30,1,2,0.9,0.85,1.0,0.0,0.0
9,uniform,auto,30,1,3,0.1,0.8833333333333333,0.5714285714285714,0.8888888888888888,0.6956521739130435
9,uniform,auto,30,1,3,0.2,0.9166666666666666,0.75,0.6666666666666666,0.7058823529411765
9,uniform,auto,30,1,3,0.30000000000000004,0.9,0.8,0.4444444444444444,0.5714285714285714
9,uniform,auto,30,1,3,0.4,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
9,uniform,auto,30,1,3,0.5,0.85,1.0,0.0,0.0
9,uniform,auto,30,1,3,0.6,0.85,1.0,0.0,0.0
9,uniform,auto,30,1,3,0.7000000000000001,0.85,1.0,0.0,0.0
9,uniform,auto,30,1,3,0.8,0.85,1.0,0.0,0.0
9,uniform,auto,30,1,3,0.9,0.85,1.0,0.0,0.0
9,uniform,auto,30,1,4,0.1,0.85,0.5,0.7777777777777778,0.6086956521739131
9,uniform,auto,30,1,4,0.2,0.9,1.0,0.3333333333333333,0.5
9,uniform,auto,30,1,4,0.30000000000000004,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
9,uniform,auto,30,1,4,0.4,0.85,1.0,0.0,0.0
9,uniform,auto,30,1,4,0.5,0.85,1.0,0.0,0.0
9,uniform,auto,30,1,4,0.6,0.85,1.0,0.0,0.0
9,uniform,auto,30,1,4,0.7000000000000001,0.85,1.0,0.0,0.0
9,uniform,auto,30,1,4,0.8,0.85,1.0,0.0,0.0
9,uniform,auto,30,1,4,0.9,0.85,1.0,0.0,0.0
9,uniform,auto,30,1,5,0.1,0.8135593220338984,0.375,0.3333333333333333,0.35294117647058826
9,uniform,auto,30,1,5,0.2,0.864406779661017,1.0,0.1111111111111111,0.2
